Country,first_year_train,last_year_train,Sex,max_age,nn_layers,latent_dim,Forecast horizon,Log score,Date,Time
sweden,1921,1980,Male,100,1,3,1,412.6999936044235,31/01/2023,08:07:04
sweden,1921,1980,Male,100,1,3,2,433.918496103128,31/01/2023,08:07:04
sweden,1921,1980,Male,100,1,3,3,452.1194931551674,31/01/2023,08:07:04
sweden,1921,1980,Male,100,1,3,4,460.3506763386391,31/01/2023,08:07:04
sweden,1921,1980,Male,100,1,3,5,453.68092489790973,31/01/2023,08:07:04
sweden,1921,1980,Male,100,1,3,6,469.6236122436789,31/01/2023,08:07:04
sweden,1921,1980,Male,100,1,3,7,478.93423798935373,31/01/2023,08:07:04
sweden,1921,1980,Male,100,1,3,8,478.8613932939383,31/01/2023,08:07:04
sweden,1921,1980,Male,100,1,3,9,507.8033524323725,31/01/2023,08:07:04
sweden,1921,1980,Male,100,1,3,10,508.03648595884175,31/01/2023,08:07:04
sweden,1921,1980,Male,100,1,2,1,410.1990660498421,31/01/2023,08:08:06
sweden,1921,1980,Male,100,1,2,2,443.67353899077483,31/01/2023,08:08:06
sweden,1921,1980,Male,100,1,2,3,476.02815683023084,31/01/2023,08:08:06
sweden,1921,1980,Male,100,1,2,4,511.2909006989732,31/01/2023,08:08:06
sweden,1921,1980,Male,100,1,2,5,476.03515885145066,31/01/2023,08:08:06
sweden,1921,1980,Male,100,1,2,6,511.069828073144,31/01/2023,08:08:06
sweden,1921,1980,Male,100,1,2,7,562.0855197369491,31/01/2023,08:08:06
sweden,1921,1980,Male,100,1,2,8,542.3029777620791,31/01/2023,08:08:06
sweden,1921,1980,Male,100,1,2,9,725.1784739687287,31/01/2023,08:08:06
sweden,1921,1980,Male,100,1,2,10,676.7094742430133,31/01/2023,08:08:06
sweden,1921,1980,Male,100,1,1,1,461.5425423048363,31/01/2023,08:08:52
sweden,1921,1980,Male,100,1,1,2,504.39495521007973,31/01/2023,08:08:52
sweden,1921,1980,Male,100,1,1,3,519.6680692854276,31/01/2023,08:08:52
sweden,1921,1980,Male,100,1,1,4,588.1700511527872,31/01/2023,08:08:52
sweden,1921,1980,Male,100,1,1,5,496.85197155110365,31/01/2023,08:08:52
sweden,1921,1980,Male,100,1,1,6,565.8579373773588,31/01/2023,08:08:52
sweden,1921,1980,Male,100,1,1,7,616.5655580807963,31/01/2023,08:08:52
sweden,1921,1980,Male,100,1,1,8,578.5254747585269,31/01/2023,08:08:52
sweden,1921,1980,Male,100,1,1,9,822.1919751433313,31/01/2023,08:08:52
sweden,1921,1980,Male,100,1,1,10,732.1042813376579,31/01/2023,08:08:52
sweden,1921,1980,Male,100,1,5,1,419.0399029048431,31/01/2023,08:09:50
sweden,1921,1980,Male,100,1,5,2,436.64286903570263,31/01/2023,08:09:50
sweden,1921,1980,Male,100,1,5,3,457.26388575086713,31/01/2023,08:09:50
sweden,1921,1980,Male,100,1,5,4,467.87150437895264,31/01/2023,08:09:50
sweden,1921,1980,Male,100,1,5,5,461.01652329370523,31/01/2023,08:09:50
sweden,1921,1980,Male,100,1,5,6,476.41357688141085,31/01/2023,08:09:50
sweden,1921,1980,Male,100,1,5,7,481.3244134297301,31/01/2023,08:09:50
sweden,1921,1980,Male,100,1,5,8,478.01194265039226,31/01/2023,08:09:50
sweden,1921,1980,Male,100,1,5,9,511.3364735349188,31/01/2023,08:09:50
sweden,1921,1980,Male,100,1,5,10,513.3634797299733,31/01/2023,08:09:50
sweden,1921,1980,Male,100,1,7,1,419.6954166546296,31/01/2023,08:09:58
sweden,1921,1980,Male,100,1,7,2,436.680687207406,31/01/2023,08:09:58
sweden,1921,1980,Male,100,1,7,3,454.6541008833101,31/01/2023,08:09:58
sweden,1921,1980,Male,100,1,7,4,467.32483735187424,31/01/2023,08:09:58
sweden,1921,1980,Male,100,1,7,5,458.23733725810513,31/01/2023,08:09:58
sweden,1921,1980,Male,100,1,7,6,475.51146846950775,31/01/2023,08:09:58
sweden,1921,1980,Male,100,1,7,7,478.33750376105786,31/01/2023,08:09:58
sweden,1921,1980,Male,100,1,7,8,480.7677297954461,31/01/2023,08:09:58
sweden,1921,1980,Male,100,1,7,9,511.7439030805035,31/01/2023,08:09:58
sweden,1921,1980,Male,100,1,7,10,510.1218639927801,31/01/2023,08:09:58
sweden,1921,1980,Male,100,1,4,1,412.8631130866867,31/01/2023,08:11:37
sweden,1921,1980,Male,100,1,4,2,434.2717815868192,31/01/2023,08:11:37
sweden,1921,1980,Male,100,1,4,3,452.26578924232166,31/01/2023,08:11:37
sweden,1921,1980,Male,100,1,4,4,459.25359701865847,31/01/2023,08:11:37
sweden,1921,1980,Male,100,1,4,5,453.4783139933678,31/01/2023,08:11:37
sweden,1921,1980,Male,100,1,4,6,469.54667931418317,31/01/2023,08:11:37
sweden,1921,1980,Male,100,1,4,7,476.8528114376979,31/01/2023,08:11:37
sweden,1921,1980,Male,100,1,4,8,476.8320381341717,31/01/2023,08:11:37
sweden,1921,1980,Male,100,1,4,9,505.0070220542804,31/01/2023,08:11:37
sweden,1921,1980,Male,100,1,4,10,505.6130633442585,31/01/2023,08:11:37
sweden,1921,1980,Male,100,1,6,1,419.02693860018405,31/01/2023,08:12:39
sweden,1921,1980,Male,100,1,6,2,435.9138423415867,31/01/2023,08:12:39
sweden,1921,1980,Male,100,1,6,3,453.98807470710085,31/01/2023,08:12:39
sweden,1921,1980,Male,100,1,6,4,466.6411296268708,31/01/2023,08:12:39
sweden,1921,1980,Male,100,1,6,5,458.30271424307847,31/01/2023,08:12:39
sweden,1921,1980,Male,100,1,6,6,472.5887450129585,31/01/2023,08:12:39
sweden,1921,1980,Male,100,1,6,7,478.7201934961299,31/01/2023,08:12:39
sweden,1921,1980,Male,100,1,6,8,481.9905164909501,31/01/2023,08:12:39
sweden,1921,1980,Male,100,1,6,9,510.1756111138169,31/01/2023,08:12:39
sweden,1921,1980,Male,100,1,6,10,508.6291774458505,31/01/2023,08:12:39
sweden,1921,1980,Male,100,1,8,1,420.712649438071,31/01/2023,18:20:30
sweden,1921,1980,Male,100,1,8,2,438.19062931837806,31/01/2023,18:20:30
sweden,1921,1980,Male,100,1,8,3,453.57395092118776,31/01/2023,18:20:30
sweden,1921,1980,Male,100,1,8,4,463.89286239431334,31/01/2023,18:20:30
sweden,1921,1980,Male,100,1,8,5,458.13504968732303,31/01/2023,18:20:30
sweden,1921,1980,Male,100,1,8,6,475.3256522978856,31/01/2023,18:20:30
sweden,1921,1980,Male,100,1,8,7,476.05889682588446,31/01/2023,18:20:30
sweden,1921,1980,Male,100,1,8,8,479.89345723864847,31/01/2023,18:20:30
sweden,1921,1980,Male,100,1,8,9,504.3500337612418,31/01/2023,18:20:30
sweden,1921,1980,Male,100,1,8,10,503.615344922651,31/01/2023,18:20:30
sweden,1922,1981,Male,100,1,3,1,422.8912652368333,31/01/2023,18:22:51
sweden,1922,1981,Male,100,1,3,2,446.99026980902386,31/01/2023,18:22:51
sweden,1922,1981,Male,100,1,3,3,455.2419021064483,31/01/2023,18:22:51
sweden,1922,1981,Male,100,1,3,4,443.33901875585576,31/01/2023,18:22:51
sweden,1922,1981,Male,100,1,3,5,466.8986797714539,31/01/2023,18:22:51
sweden,1922,1981,Male,100,1,3,6,479.56377275023243,31/01/2023,18:22:51
sweden,1922,1981,Male,100,1,3,7,476.95608396723094,31/01/2023,18:22:51
sweden,1922,1981,Male,100,1,3,8,515.2419830647717,31/01/2023,18:22:51
sweden,1922,1981,Male,100,1,3,9,512.7746189195433,31/01/2023,18:22:51
sweden,1922,1981,Male,100,1,3,10,507.9917823432386,31/01/2023,18:22:51
sweden,1922,1981,Male,100,1,1,1,491.48640666266726,31/01/2023,18:23:21
sweden,1922,1981,Male,100,1,1,2,503.39100398278674,31/01/2023,18:23:21
sweden,1922,1981,Male,100,1,1,3,564.9834712123993,31/01/2023,18:23:21
sweden,1922,1981,Male,100,1,1,4,478.6798130685759,31/01/2023,18:23:21
sweden,1922,1981,Male,100,1,1,5,544.334177980277,31/01/2023,18:23:21
sweden,1922,1981,Male,100,1,1,6,593.0194833304556,31/01/2023,18:23:21
sweden,1922,1981,Male,100,1,1,7,560.8108957331584,31/01/2023,18:23:21
sweden,1922,1981,Male,100,1,1,8,777.1484559987846,31/01/2023,18:23:21
sweden,1922,1981,Male,100,1,1,9,697.5692346549282,31/01/2023,18:23:21
sweden,1922,1981,Male,100,1,1,10,724.6110494692113,31/01/2023,18:23:21
sweden,1921,1980,Male,100,1,9,1,418.74995238278694,31/01/2023,18:23:51
sweden,1921,1980,Male,100,1,9,2,432.4647229308537,31/01/2023,18:23:51
sweden,1921,1980,Male,100,1,9,3,450.9655580909395,31/01/2023,18:23:51
sweden,1921,1980,Male,100,1,9,4,462.65486152337,31/01/2023,18:23:51
sweden,1921,1980,Male,100,1,9,5,455.5392848802801,31/01/2023,18:23:51
sweden,1921,1980,Male,100,1,9,6,474.15093587532783,31/01/2023,18:23:51
sweden,1921,1980,Male,100,1,9,7,476.9033054707823,31/01/2023,18:23:51
sweden,1921,1980,Male,100,1,9,8,480.5621486350103,31/01/2023,18:23:51
sweden,1921,1980,Male,100,1,9,9,505.1287196701951,31/01/2023,18:23:51
sweden,1921,1980,Male,100,1,9,10,505.3684194600108,31/01/2023,18:23:51
sweden,1922,1981,Male,100,1,2,1,434.7212288978776,31/01/2023,18:26:58
sweden,1922,1981,Male,100,1,2,2,465.6480902914368,31/01/2023,18:26:58
sweden,1922,1981,Male,100,1,2,3,505.31656291139683,31/01/2023,18:26:58
sweden,1922,1981,Male,100,1,2,4,462.4048235164071,31/01/2023,18:26:58
sweden,1922,1981,Male,100,1,2,5,507.7287015296995,31/01/2023,18:26:58
sweden,1922,1981,Male,100,1,2,6,555.2253130958308,31/01/2023,18:26:58
sweden,1922,1981,Male,100,1,2,7,537.337129690401,31/01/2023,18:26:58
sweden,1922,1981,Male,100,1,2,8,716.9663362376274,31/01/2023,18:26:58
sweden,1922,1981,Male,100,1,2,9,666.5420127324694,31/01/2023,18:26:58
sweden,1922,1981,Male,100,1,2,10,688.56218369705,31/01/2023,18:26:58
sweden,1922,1981,Male,100,1,5,1,419.53536554953087,31/01/2023,18:27:16
sweden,1922,1981,Male,100,1,5,2,439.36493291364576,31/01/2023,18:27:16
sweden,1922,1981,Male,100,1,5,3,453.95332032703664,31/01/2023,18:27:16
sweden,1922,1981,Male,100,1,5,4,440.5899199230457,31/01/2023,18:27:16
sweden,1922,1981,Male,100,1,5,5,463.0763031932037,31/01/2023,18:27:16
sweden,1922,1981,Male,100,1,5,6,472.92657262684935,31/01/2023,18:27:16
sweden,1922,1981,Male,100,1,5,7,472.20217580365687,31/01/2023,18:27:16
sweden,1922,1981,Male,100,1,5,8,506.70201627347075,31/01/2023,18:27:16
sweden,1922,1981,Male,100,1,5,9,504.7473644919869,31/01/2023,18:27:16
sweden,1922,1981,Male,100,1,5,10,499.0054096303071,31/01/2023,18:27:16
sweden,1922,1981,Male,100,1,4,1,421.65280918551395,31/01/2023,18:27:40
sweden,1922,1981,Male,100,1,4,2,440.0620670634133,31/01/2023,18:27:40
sweden,1922,1981,Male,100,1,4,3,449.5780518377583,31/01/2023,18:27:40
sweden,1922,1981,Male,100,1,4,4,439.5737225673829,31/01/2023,18:27:40
sweden,1922,1981,Male,100,1,4,5,461.0453982691052,31/01/2023,18:27:40
sweden,1922,1981,Male,100,1,4,6,468.9466682387994,31/01/2023,18:27:40
sweden,1922,1981,Male,100,1,4,7,471.7116004672846,31/01/2023,18:27:40
sweden,1922,1981,Male,100,1,4,8,501.80485492288307,31/01/2023,18:27:40
sweden,1922,1981,Male,100,1,4,9,498.91947191678827,31/01/2023,18:27:40
sweden,1922,1981,Male,100,1,4,10,494.43209394278347,31/01/2023,18:27:40
sweden,1922,1981,Male,100,1,6,1,419.41747612117433,31/01/2023,18:29:54
sweden,1922,1981,Male,100,1,6,2,440.27894956706956,31/01/2023,18:29:54
sweden,1922,1981,Male,100,1,6,3,450.8000625785477,31/01/2023,18:29:54
sweden,1922,1981,Male,100,1,6,4,443.3464645440834,31/01/2023,18:29:54
sweden,1922,1981,Male,100,1,6,5,465.3595799201875,31/01/2023,18:29:54
sweden,1922,1981,Male,100,1,6,6,472.05895225396813,31/01/2023,18:29:54
sweden,1922,1981,Male,100,1,6,7,471.9185139297459,31/01/2023,18:29:54
sweden,1922,1981,Male,100,1,6,8,500.97840533446345,31/01/2023,18:29:54
sweden,1922,1981,Male,100,1,6,9,499.6495824221625,31/01/2023,18:29:54
sweden,1922,1981,Male,100,1,6,10,494.49461193828853,31/01/2023,18:29:54
sweden,1922,1981,Male,100,1,8,1,424.8648555624431,01/02/2023,04:33:38
sweden,1922,1981,Male,100,1,8,2,442.00434226402496,01/02/2023,04:33:38
sweden,1922,1981,Male,100,1,8,3,450.37626120803,01/02/2023,04:33:38
sweden,1922,1981,Male,100,1,8,4,443.2143406525613,01/02/2023,04:33:38
sweden,1922,1981,Male,100,1,8,5,462.7014154211462,01/02/2023,04:33:38
sweden,1922,1981,Male,100,1,8,6,470.81197399655525,01/02/2023,04:33:38
sweden,1922,1981,Male,100,1,8,7,470.9857601518084,01/02/2023,04:33:38
sweden,1922,1981,Male,100,1,8,8,498.66994675492225,01/02/2023,04:33:38
sweden,1922,1981,Male,100,1,8,9,500.89802785762186,01/02/2023,04:33:38
sweden,1922,1981,Male,100,1,8,10,493.47505474118356,01/02/2023,04:33:38
sweden,1922,1981,Male,100,1,7,1,425.2540697210508,01/02/2023,04:36:30
sweden,1922,1981,Male,100,1,7,2,441.41996866134326,01/02/2023,04:36:30
sweden,1922,1981,Male,100,1,7,3,454.4897285866518,01/02/2023,04:36:30
sweden,1922,1981,Male,100,1,7,4,446.1836810014698,01/02/2023,04:36:30
sweden,1922,1981,Male,100,1,7,5,464.81600911060866,01/02/2023,04:36:30
sweden,1922,1981,Male,100,1,7,6,470.98785743870866,01/02/2023,04:36:30
sweden,1922,1981,Male,100,1,7,7,472.8999405868576,01/02/2023,04:36:30
sweden,1922,1981,Male,100,1,7,8,501.1176109090509,01/02/2023,04:36:30
sweden,1922,1981,Male,100,1,7,9,502.7326475606247,01/02/2023,04:36:30
sweden,1922,1981,Male,100,1,7,10,497.1658518994026,01/02/2023,04:36:30
sweden,1922,1981,Male,100,1,9,1,423.1225057260118,01/02/2023,04:41:27
sweden,1922,1981,Male,100,1,9,2,443.2996802626739,01/02/2023,04:41:27
sweden,1922,1981,Male,100,1,9,3,452.08113998959954,01/02/2023,04:41:27
sweden,1922,1981,Male,100,1,9,4,443.92601811062417,01/02/2023,04:41:27
sweden,1922,1981,Male,100,1,9,5,466.26159091413115,01/02/2023,04:41:27
sweden,1922,1981,Male,100,1,9,6,471.5970626028485,01/02/2023,04:41:27
sweden,1922,1981,Male,100,1,9,7,475.28851009902496,01/02/2023,04:41:27
sweden,1922,1981,Male,100,1,9,8,497.9816851258433,01/02/2023,04:41:27
sweden,1922,1981,Male,100,1,9,9,494.92674307721296,01/02/2023,04:41:27
sweden,1922,1981,Male,100,1,9,10,492.4977810233549,01/02/2023,04:41:27
sweden,1923,1982,Male,100,1,1,1,501.48834909128686,01/02/2023,04:41:43
sweden,1923,1982,Male,100,1,1,2,557.4865902450756,01/02/2023,04:41:43
sweden,1923,1982,Male,100,1,1,3,473.349562986626,01/02/2023,04:41:43
sweden,1923,1982,Male,100,1,1,4,539.6605878163625,01/02/2023,04:41:43
sweden,1923,1982,Male,100,1,1,5,583.3211642342164,01/02/2023,04:41:43
sweden,1923,1982,Male,100,1,1,6,555.3163677094624,01/02/2023,04:41:43
sweden,1923,1982,Male,100,1,1,7,747.4873630561694,01/02/2023,04:41:43
sweden,1923,1982,Male,100,1,1,8,667.0630500411647,01/02/2023,04:41:43
sweden,1923,1982,Male,100,1,1,9,697.5548975434265,01/02/2023,04:41:43
sweden,1923,1982,Male,100,1,1,10,751.2098087917309,01/02/2023,04:41:43
sweden,1923,1982,Male,100,1,3,1,435.39363552223244,01/02/2023,04:43:52
sweden,1923,1982,Male,100,1,3,2,435.12065935243385,01/02/2023,04:43:52
sweden,1923,1982,Male,100,1,3,3,432.97516598190685,01/02/2023,04:43:52
sweden,1923,1982,Male,100,1,3,4,450.0849100526253,01/02/2023,04:43:52
sweden,1923,1982,Male,100,1,3,5,464.13859152001766,01/02/2023,04:43:52
sweden,1923,1982,Male,100,1,3,6,462.5754858295871,01/02/2023,04:43:52
sweden,1923,1982,Male,100,1,3,7,492.2282107250125,01/02/2023,04:43:52
sweden,1923,1982,Male,100,1,3,8,492.3063149123268,01/02/2023,04:43:52
sweden,1923,1982,Male,100,1,3,9,487.58335190341995,01/02/2023,04:43:52
sweden,1923,1982,Male,100,1,3,10,498.6273182855077,01/02/2023,04:43:52
sweden,1923,1982,Male,100,1,2,1,457.9056142008464,01/02/2023,04:44:41
sweden,1923,1982,Male,100,1,2,2,485.28779429619635,01/02/2023,04:44:41
sweden,1923,1982,Male,100,1,2,3,452.76563757299095,01/02/2023,04:44:41
sweden,1923,1982,Male,100,1,2,4,494.748181814098,01/02/2023,04:44:41
sweden,1923,1982,Male,100,1,2,5,538.3908589611325,01/02/2023,04:44:41
sweden,1923,1982,Male,100,1,2,6,521.834526861763,01/02/2023,04:44:41
sweden,1923,1982,Male,100,1,2,7,684.0251411528686,01/02/2023,04:44:41
sweden,1923,1982,Male,100,1,2,8,640.4975342343976,01/02/2023,04:44:41
sweden,1923,1982,Male,100,1,2,9,658.5728163668047,01/02/2023,04:44:41
sweden,1923,1982,Male,100,1,2,10,726.1096087525199,01/02/2023,04:44:41
sweden,1923,1982,Male,100,1,4,1,435.24190411062864,01/02/2023,04:46:30
sweden,1923,1982,Male,100,1,4,2,446.03934572790286,01/02/2023,04:46:30
sweden,1923,1982,Male,100,1,4,3,436.9705784163363,01/02/2023,04:46:30
sweden,1923,1982,Male,100,1,4,4,463.1467076132513,01/02/2023,04:46:30
sweden,1923,1982,Male,100,1,4,5,472.0333608004408,01/02/2023,04:46:30
sweden,1923,1982,Male,100,1,4,6,470.5361285720713,01/02/2023,04:46:30
sweden,1923,1982,Male,100,1,4,7,501.50074801359557,01/02/2023,04:46:30
sweden,1923,1982,Male,100,1,4,8,499.6092447605938,01/02/2023,04:46:30
sweden,1923,1982,Male,100,1,4,9,492.4064959577618,01/02/2023,04:46:30
sweden,1923,1982,Male,100,1,4,10,499.87421563808385,01/02/2023,04:46:30
sweden,1923,1982,Male,100,1,5,1,428.43553259175087,01/02/2023,04:49:15
sweden,1923,1982,Male,100,1,5,2,433.95594731478485,01/02/2023,04:49:15
sweden,1923,1982,Male,100,1,5,3,430.7668308433509,01/02/2023,04:49:15
sweden,1923,1982,Male,100,1,5,4,454.26037453806236,01/02/2023,04:49:15
sweden,1923,1982,Male,100,1,5,5,462.4471811606737,01/02/2023,04:49:15
sweden,1923,1982,Male,100,1,5,6,465.88402043967284,01/02/2023,04:49:15
sweden,1923,1982,Male,100,1,5,7,487.18335750737975,01/02/2023,04:49:15
sweden,1923,1982,Male,100,1,5,8,484.74049281533223,01/02/2023,04:49:15
sweden,1923,1982,Male,100,1,5,9,481.66182410733717,01/02/2023,04:49:15
sweden,1923,1982,Male,100,1,5,10,488.0431368323802,01/02/2023,04:49:15
sweden,1923,1982,Male,100,1,6,1,429.0710724221117,01/02/2023,14:48:29
sweden,1923,1982,Male,100,1,6,2,439.4217641110473,01/02/2023,14:48:29
sweden,1923,1982,Male,100,1,6,3,432.9182034799633,01/02/2023,14:48:29
sweden,1923,1982,Male,100,1,6,4,455.83520271610723,01/02/2023,14:48:29
sweden,1923,1982,Male,100,1,6,5,463.90539377136196,01/02/2023,14:48:29
sweden,1923,1982,Male,100,1,6,6,466.0100732040953,01/02/2023,14:48:29
sweden,1923,1982,Male,100,1,6,7,496.78562742923543,01/02/2023,14:48:29
sweden,1923,1982,Male,100,1,6,8,496.26363727051086,01/02/2023,14:48:29
sweden,1923,1982,Male,100,1,6,9,488.9371036322759,01/02/2023,14:48:29
sweden,1923,1982,Male,100,1,6,10,500.3033940059805,01/02/2023,14:48:29
sweden,1923,1982,Male,100,1,7,1,426.61466024514266,01/02/2023,14:51:58
