Country,first_year_train,last_year_train,Sex,max_age,nn_layers,latent_dim,Forecast horizon,Log score,Date,Time
sweden,1952,2011,Male,100,0,0,1,-460.6790501408002,03/15/2023,16:15:08
sweden,1952,2011,Male,100,0,0,2,-461.18317615260145,03/15/2023,16:15:08
sweden,1952,2011,Male,100,0,0,3,-460.4413666965687,03/15/2023,16:15:08
sweden,1952,2011,Male,100,0,0,4,-482.3210991574948,03/15/2023,16:15:08
sweden,1952,2011,Male,100,0,0,5,-489.24389322880916,03/15/2023,16:15:08
sweden,1952,2011,Male,100,0,0,6,-505.60717597674534,03/15/2023,16:15:08
sweden,1952,2011,Male,100,0,0,7,-476.20261372477086,03/15/2023,16:15:08
sweden,1952,2011,Male,100,0,0,8,-515.0052925971054,03/15/2023,16:15:08
sweden,1952,2011,Male,100,0,0,9,-482.94525722916563,03/15/2023,16:15:08
sweden,1952,2011,Male,100,0,0,10,-484.5583754000387,03/15/2023,16:15:08
sweden,1920,1979,Male,100,0,0,1,-435.11395161274396,03/16/2023,16:16:39
sweden,1920,1979,Male,100,0,0,2,-439.11477477344135,03/16/2023,16:16:39
sweden,1920,1979,Male,100,0,0,3,-457.88406228534683,03/16/2023,16:16:39
sweden,1920,1979,Male,100,0,0,4,-473.1589429456163,03/16/2023,16:16:39
sweden,1920,1979,Male,100,0,0,5,-468.5924613694788,03/16/2023,16:16:39
sweden,1920,1979,Male,100,0,0,6,-477.16521229238765,03/16/2023,16:16:39
sweden,1920,1979,Male,100,0,0,7,-475.46582730034294,03/16/2023,16:16:39
sweden,1920,1979,Male,100,0,0,8,-476.0098524463077,03/16/2023,16:16:39
sweden,1920,1979,Male,100,0,0,9,-481.57664237918465,03/16/2023,16:16:39
sweden,1920,1979,Male,100,0,0,10,-498.7749960423252,03/16/2023,16:16:39
sweden,1921,1980,Male,100,0,0,1,-427.12445517799335,03/18/2023,16:18:08
sweden,1921,1980,Male,100,0,0,2,-445.0632104867715,03/18/2023,16:18:08
sweden,1921,1980,Male,100,0,0,3,-464.34411922118875,03/18/2023,16:18:08
sweden,1921,1980,Male,100,0,0,4,-461.69399872536434,03/18/2023,16:18:08
sweden,1921,1980,Male,100,0,0,5,-469.78071142451864,03/18/2023,16:18:08
sweden,1921,1980,Male,100,0,0,6,-470.17823270528515,03/18/2023,16:18:08
sweden,1921,1980,Male,100,0,0,7,-471.15157214755095,03/18/2023,16:18:08
sweden,1921,1980,Male,100,0,0,8,-477.18562372060705,03/18/2023,16:18:08
sweden,1921,1980,Male,100,0,0,9,-497.02519591585906,03/18/2023,16:18:08
sweden,1921,1980,Male,100,0,0,10,-501.16896014308526,03/18/2023,16:18:08
sweden,1922,1981,Male,100,0,0,1,-430.37171610521136,03/19/2023,16:19:38
sweden,1922,1981,Male,100,0,0,2,-454.5595521304085,03/19/2023,16:19:38
sweden,1922,1981,Male,100,0,0,3,-453.23703634483707,03/19/2023,16:19:38
sweden,1922,1981,Male,100,0,0,4,-457.5157058267464,03/19/2023,16:19:38
sweden,1922,1981,Male,100,0,0,5,-463.23720736959376,03/19/2023,16:19:38
sweden,1922,1981,Male,100,0,0,6,-464.08002936739194,03/19/2023,16:19:38
sweden,1922,1981,Male,100,0,0,7,-472.35813237588434,03/19/2023,16:19:38
sweden,1922,1981,Male,100,0,0,8,-492.12249531022763,03/19/2023,16:19:38
sweden,1922,1981,Male,100,0,0,9,-493.64371548106107,03/19/2023,16:19:38
sweden,1922,1981,Male,100,0,0,10,-487.53427083526367,03/19/2023,16:19:38
sweden,1923,1982,Male,100,0,0,1,-449.35458098852035,03/21/2023,16:21:08
sweden,1923,1982,Male,100,0,0,2,-447.3498666956882,03/21/2023,16:21:08
sweden,1923,1982,Male,100,0,0,3,-453.5630400835929,03/21/2023,16:21:08
sweden,1923,1982,Male,100,0,0,4,-464.015152538053,03/21/2023,16:21:08
sweden,1923,1982,Male,100,0,0,5,-465.4645278435052,03/21/2023,16:21:08
sweden,1923,1982,Male,100,0,0,6,-476.61738077778864,03/21/2023,16:21:08
sweden,1923,1982,Male,100,0,0,7,-498.1944675420857,03/21/2023,16:21:08
sweden,1923,1982,Male,100,0,0,8,-498.60102661591634,03/21/2023,16:21:08
sweden,1923,1982,Male,100,0,0,9,-491.92404985539275,03/21/2023,16:21:08
sweden,1923,1982,Male,100,0,0,10,-495.7042039491446,03/21/2023,16:21:08
sweden,1924,1983,Male,100,0,0,1,-435.53290165159416,03/22/2023,16:22:41
sweden,1924,1983,Male,100,0,0,2,-442.2405608272973,03/22/2023,16:22:41
sweden,1924,1983,Male,100,0,0,3,-448.34534102408895,03/22/2023,16:22:41
sweden,1924,1983,Male,100,0,0,4,-450.7254720394449,03/22/2023,16:22:41
sweden,1924,1983,Male,100,0,0,5,-461.1545206621904,03/22/2023,16:22:41
sweden,1924,1983,Male,100,0,0,6,-481.13789668469724,03/22/2023,16:22:41
sweden,1924,1983,Male,100,0,0,7,-479.6244227794621,03/22/2023,16:22:41
sweden,1924,1983,Male,100,0,0,8,-475.8561996981311,03/22/2023,16:22:41
sweden,1924,1983,Male,100,0,0,9,-477.618439165843,03/22/2023,16:22:41
sweden,1924,1983,Male,100,0,0,10,-486.5298877320155,03/22/2023,16:22:41
sweden,1925,1984,Male,100,0,0,1,-442.8073817706465,03/24/2023,16:24:11
sweden,1925,1984,Male,100,0,0,2,-443.3876071728398,03/24/2023,16:24:11
sweden,1925,1984,Male,100,0,0,3,-445.8487207633857,03/24/2023,16:24:11
sweden,1925,1984,Male,100,0,0,4,-456.90690934447747,03/24/2023,16:24:11
sweden,1925,1984,Male,100,0,0,5,-476.2208014682458,03/24/2023,16:24:11
sweden,1925,1984,Male,100,0,0,6,-475.3059289804675,03/24/2023,16:24:11
sweden,1925,1984,Male,100,0,0,7,-472.020396063562,03/24/2023,16:24:11
sweden,1925,1984,Male,100,0,0,8,-473.6179221582462,03/24/2023,16:24:11
sweden,1925,1984,Male,100,0,0,9,-482.0894353383716,03/24/2023,16:24:11
sweden,1925,1984,Male,100,0,0,10,-492.84203430120897,03/24/2023,16:24:11
sweden,1926,1985,Male,100,0,0,1,-438.9729551081729,03/25/2023,16:25:42
sweden,1926,1985,Male,100,0,0,2,-443.7919810133909,03/25/2023,16:25:42
sweden,1926,1985,Male,100,0,0,3,-452.8682990146782,03/25/2023,16:25:42
sweden,1926,1985,Male,100,0,0,4,-482.5415086886967,03/25/2023,16:25:42
sweden,1926,1985,Male,100,0,0,5,-475.4531349345927,03/25/2023,16:25:42
sweden,1926,1985,Male,100,0,0,6,-470.1625607059339,03/25/2023,16:25:42
sweden,1926,1985,Male,100,0,0,7,-470.10330578681965,03/25/2023,16:25:42
sweden,1926,1985,Male,100,0,0,8,-477.45812810212846,03/25/2023,16:25:42
sweden,1926,1985,Male,100,0,0,9,-492.6772426226089,03/25/2023,16:25:42
sweden,1926,1985,Male,100,0,0,10,-493.4557372202591,03/25/2023,16:25:42
sweden,1927,1986,Male,100,0,0,1,-429.4299548431809,03/27/2023,16:27:12
sweden,1927,1986,Male,100,0,0,2,-436.6754175972138,03/27/2023,16:27:12
sweden,1927,1986,Male,100,0,0,3,-466.00288438209293,03/27/2023,16:27:12
sweden,1927,1986,Male,100,0,0,4,-461.2814622767695,03/27/2023,16:27:12
sweden,1927,1986,Male,100,0,0,5,-459.96989984698257,03/27/2023,16:27:12
sweden,1927,1986,Male,100,0,0,6,-462.3983508329443,03/27/2023,16:27:12
sweden,1927,1986,Male,100,0,0,7,-469.4568959823686,03/27/2023,16:27:12
sweden,1927,1986,Male,100,0,0,8,-484.8016163617157,03/27/2023,16:27:12
sweden,1927,1986,Male,100,0,0,9,-489.3348290728715,03/27/2023,16:27:12
sweden,1927,1986,Male,100,0,0,10,-506.77689173622645,03/27/2023,16:27:12
sweden,1928,1987,Male,100,0,0,1,-427.86317078035086,03/28/2023,16:28:43
sweden,1928,1987,Male,100,0,0,2,-458.77150531780364,03/28/2023,16:28:43
sweden,1928,1987,Male,100,0,0,3,-454.029720570252,03/28/2023,16:28:43
sweden,1928,1987,Male,100,0,0,4,-452.8877986496909,03/28/2023,16:28:43
sweden,1928,1987,Male,100,0,0,5,-453.92194283360175,03/28/2023,16:28:43
sweden,1928,1987,Male,100,0,0,6,-461.45808913358644,03/28/2023,16:28:43
sweden,1928,1987,Male,100,0,0,7,-479.4207243759784,03/28/2023,16:28:43
sweden,1928,1987,Male,100,0,0,8,-484.60225752566055,03/28/2023,16:28:43
sweden,1928,1987,Male,100,0,0,9,-503.0767633557182,03/28/2023,16:28:43
sweden,1928,1987,Male,100,0,0,10,-514.8756783974962,03/28/2023,16:28:43
sweden,1929,1988,Male,100,0,0,1,-469.12884729802465,03/30/2023,16:30:14
sweden,1929,1988,Male,100,0,0,2,-456.2264723756246,03/30/2023,16:30:14
sweden,1929,1988,Male,100,0,0,3,-454.964680641483,03/30/2023,16:30:14
sweden,1929,1988,Male,100,0,0,4,-459.40997697530054,03/30/2023,16:30:14
sweden,1929,1988,Male,100,0,0,5,-463.21547052522345,03/30/2023,16:30:14
sweden,1929,1988,Male,100,0,0,6,-488.79262997516776,03/30/2023,16:30:14
sweden,1929,1988,Male,100,0,0,7,-493.6862696695283,03/30/2023,16:30:14
sweden,1929,1988,Male,100,0,0,8,-512.63769022939,03/30/2023,16:30:14
sweden,1929,1988,Male,100,0,0,9,-521.1642446829355,03/30/2023,16:30:14
sweden,1929,1988,Male,100,0,0,10,-530.5836535106083,03/30/2023,16:30:14
sweden,1930,1989,Male,100,0,0,1,-437.0528660130427,03/31/2023,16:31:44
sweden,1930,1989,Male,100,0,0,2,-439.6928059306421,03/31/2023,16:31:44
sweden,1930,1989,Male,100,0,0,3,-437.6387352348014,03/31/2023,16:31:44
sweden,1930,1989,Male,100,0,0,4,-443.70134119261115,03/31/2023,16:31:44
sweden,1930,1989,Male,100,0,0,5,-458.82996961149036,03/31/2023,16:31:44
sweden,1930,1989,Male,100,0,0,6,-466.4199259096289,03/31/2023,16:31:44
sweden,1930,1989,Male,100,0,0,7,-483.07262294421554,03/31/2023,16:31:44
sweden,1930,1989,Male,100,0,0,8,-492.8328097011336,03/31/2023,16:31:44
sweden,1930,1989,Male,100,0,0,9,-500.4674172974659,03/31/2023,16:31:44
sweden,1930,1989,Male,100,0,0,10,-496.3474142220035,03/31/2023,16:31:44
sweden,1931,1990,Male,100,0,0,1,-425.885773808163,03/33/2023,16:33:14
sweden,1931,1990,Male,100,0,0,2,-421.645252904675,03/33/2023,16:33:14
sweden,1931,1990,Male,100,0,0,3,-429.33738061751575,03/33/2023,16:33:14
sweden,1931,1990,Male,100,0,0,4,-449.98695985061903,03/33/2023,16:33:14
sweden,1931,1990,Male,100,0,0,5,-454.48158951437426,03/33/2023,16:33:14
sweden,1931,1990,Male,100,0,0,6,-470.38025629114134,03/33/2023,16:33:14
sweden,1931,1990,Male,100,0,0,7,-481.54402341247015,03/33/2023,16:33:14
sweden,1931,1990,Male,100,0,0,8,-491.896822222349,03/33/2023,16:33:14
sweden,1931,1990,Male,100,0,0,9,-488.21607738976513,03/33/2023,16:33:14
sweden,1931,1990,Male,100,0,0,10,-527.7045494972922,03/33/2023,16:33:14
sweden,1932,1991,Male,100,0,0,1,-414.44931434509556,03/34/2023,16:34:45
sweden,1932,1991,Male,100,0,0,2,-425.10885029615486,03/34/2023,16:34:45
sweden,1932,1991,Male,100,0,0,3,-450.2558879721623,03/34/2023,16:34:45
sweden,1932,1991,Male,100,0,0,4,-453.40194238503585,03/34/2023,16:34:45
sweden,1932,1991,Male,100,0,0,5,-471.40910925628805,03/34/2023,16:34:45
sweden,1932,1991,Male,100,0,0,6,-483.59333778140444,03/34/2023,16:34:45
sweden,1932,1991,Male,100,0,0,7,-497.88843661168164,03/34/2023,16:34:45
sweden,1932,1991,Male,100,0,0,8,-494.46230220286157,03/34/2023,16:34:45
sweden,1932,1991,Male,100,0,0,9,-537.8060193279915,03/34/2023,16:34:45
sweden,1932,1991,Male,100,0,0,10,-531.7797617904365,03/34/2023,16:34:45
sweden,1933,1992,Male,100,0,0,1,-411.57306475583863,03/36/2023,16:36:16
sweden,1933,1992,Male,100,0,0,2,-432.2061422863323,03/36/2023,16:36:16
sweden,1933,1992,Male,100,0,0,3,-432.3724836953736,03/36/2023,16:36:16
sweden,1933,1992,Male,100,0,0,4,-447.1379868858649,03/36/2023,16:36:16
sweden,1933,1992,Male,100,0,0,5,-461.45364236035635,03/36/2023,16:36:16
sweden,1933,1992,Male,100,0,0,6,-479.2165161937833,03/36/2023,16:36:16
sweden,1933,1992,Male,100,0,0,7,-475.8868145664842,03/36/2023,16:36:16
sweden,1933,1992,Male,100,0,0,8,-521.025849432083,03/36/2023,16:36:16
sweden,1933,1992,Male,100,0,0,9,-517.501540252706,03/36/2023,16:36:16
sweden,1933,1992,Male,100,0,0,10,-538.2660902828908,03/36/2023,16:36:16
sweden,1934,1993,Male,100,0,0,1,-440.454543483332,03/37/2023,16:37:46
sweden,1934,1993,Male,100,0,0,2,-431.8290834928043,03/37/2023,16:37:46
sweden,1934,1993,Male,100,0,0,3,-442.87277397356314,03/37/2023,16:37:46
sweden,1934,1993,Male,100,0,0,4,-456.3691433629163,03/37/2023,16:37:46
sweden,1934,1993,Male,100,0,0,5,-467.04747193561246,03/37/2023,16:37:46
sweden,1934,1993,Male,100,0,0,6,-466.06467625448624,03/37/2023,16:37:46
sweden,1934,1993,Male,100,0,0,7,-509.53634040600906,03/37/2023,16:37:46
sweden,1934,1993,Male,100,0,0,8,-506.1427541172508,03/37/2023,16:37:46
sweden,1934,1993,Male,100,0,0,9,-523.0071488201745,03/37/2023,16:37:46
sweden,1934,1993,Male,100,0,0,10,-502.8565638230438,03/37/2023,16:37:46
sweden,1935,1994,Male,100,0,0,1,-420.3638804810805,03/39/2023,16:39:15
sweden,1935,1994,Male,100,0,0,2,-429.29379253787795,03/39/2023,16:39:15
sweden,1935,1994,Male,100,0,0,3,-442.6342963020513,03/39/2023,16:39:15
sweden,1935,1994,Male,100,0,0,4,-455.7232796050353,03/39/2023,16:39:15
sweden,1935,1994,Male,100,0,0,5,-452.655566451953,03/39/2023,16:39:15
sweden,1935,1994,Male,100,0,0,6,-495.87336438865293,03/39/2023,16:39:15
sweden,1935,1994,Male,100,0,0,7,-492.4044943382075,03/39/2023,16:39:15
sweden,1935,1994,Male,100,0,0,8,-512.3777400583247,03/39/2023,16:39:15
sweden,1935,1994,Male,100,0,0,9,-487.6687381744817,03/39/2023,16:39:15
sweden,1935,1994,Male,100,0,0,10,-527.3908341922106,03/39/2023,16:39:15
sweden,1936,1995,Male,100,0,0,1,-414.5329401743292,03/40/2023,16:40:45
sweden,1936,1995,Male,100,0,0,2,-432.2954206439927,03/40/2023,16:40:45
sweden,1936,1995,Male,100,0,0,3,-448.27638060403217,03/40/2023,16:40:45
sweden,1936,1995,Male,100,0,0,4,-445.2975142239258,03/40/2023,16:40:45
sweden,1936,1995,Male,100,0,0,5,-491.2639956659494,03/40/2023,16:40:45
sweden,1936,1995,Male,100,0,0,6,-490.34232127940993,03/40/2023,16:40:45
sweden,1936,1995,Male,100,0,0,7,-508.23829399401046,03/40/2023,16:40:45
sweden,1936,1995,Male,100,0,0,8,-483.82651775134065,03/40/2023,16:40:45
sweden,1936,1995,Male,100,0,0,9,-527.5407144782337,03/40/2023,16:40:45
sweden,1936,1995,Male,100,0,0,10,-519.4494572352432,03/40/2023,16:40:45
sweden,1937,1996,Male,100,0,0,1,-421.42373057634126,03/42/2023,16:42:15
sweden,1937,1996,Male,100,0,0,2,-433.6127878296572,03/42/2023,16:42:15
sweden,1937,1996,Male,100,0,0,3,-432.28057984455614,03/42/2023,16:42:15
sweden,1937,1996,Male,100,0,0,4,-476.7211269779114,03/42/2023,16:42:15
sweden,1937,1996,Male,100,0,0,5,-479.05202147959204,03/42/2023,16:42:15
sweden,1937,1996,Male,100,0,0,6,-494.4685982806719,03/42/2023,16:42:15
sweden,1937,1996,Male,100,0,0,7,-470.43617572853685,03/42/2023,16:42:15
sweden,1937,1996,Male,100,0,0,8,-512.2429489262759,03/42/2023,16:42:15
sweden,1937,1996,Male,100,0,0,9,-504.6822977197616,03/42/2023,16:42:15
sweden,1937,1996,Male,100,0,0,10,-513.0044580011672,03/42/2023,16:42:15
sweden,1938,1997,Male,100,0,0,1,-422.3126520312575,03/43/2023,16:43:46
sweden,1938,1997,Male,100,0,0,2,-422.1740919777473,03/43/2023,16:43:46
sweden,1938,1997,Male,100,0,0,3,-467.88886878228845,03/43/2023,16:43:46
sweden,1938,1997,Male,100,0,0,4,-469.65454361582283,03/43/2023,16:43:46
sweden,1938,1997,Male,100,0,0,5,-485.38843102756437,03/43/2023,16:43:46
sweden,1938,1997,Male,100,0,0,6,-461.45488742918536,03/43/2023,16:43:46
sweden,1938,1997,Male,100,0,0,7,-504.1867431022201,03/43/2023,16:43:46
sweden,1938,1997,Male,100,0,0,8,-495.72581475957816,03/43/2023,16:43:46
sweden,1938,1997,Male,100,0,0,9,-504.87858352978907,03/43/2023,16:43:46
sweden,1938,1997,Male,100,0,0,10,-522.9101243376856,03/43/2023,16:43:46
sweden,1939,1998,Male,100,0,0,1,-410.4938172272609,03/45/2023,16:45:17
sweden,1939,1998,Male,100,0,0,2,-450.9225456355588,03/45/2023,16:45:17
sweden,1939,1998,Male,100,0,0,3,-453.64742119217726,03/45/2023,16:45:17
sweden,1939,1998,Male,100,0,0,4,-466.810961222222,03/45/2023,16:45:17
sweden,1939,1998,Male,100,0,0,5,-443.55864341257757,03/45/2023,16:45:17
sweden,1939,1998,Male,100,0,0,6,-488.59565792228,03/45/2023,16:45:17
sweden,1939,1998,Male,100,0,0,7,-476.15300029776944,03/45/2023,16:45:17
sweden,1939,1998,Male,100,0,0,8,-484.42870695733785,03/45/2023,16:45:17
sweden,1939,1998,Male,100,0,0,9,-502.8641975347913,03/45/2023,16:45:17
sweden,1939,1998,Male,100,0,0,10,-516.8585039780772,03/45/2023,16:45:17
sweden,1940,1999,Male,100,0,0,1,-442.3713874499095,03/46/2023,16:46:47
sweden,1940,1999,Male,100,0,0,2,-447.5427334512651,03/46/2023,16:46:47
sweden,1940,1999,Male,100,0,0,3,-459.88584664328647,03/46/2023,16:46:47
sweden,1940,1999,Male,100,0,0,4,-436.2414611082243,03/46/2023,16:46:47
sweden,1940,1999,Male,100,0,0,5,-482.15321082594716,03/46/2023,16:46:47
sweden,1940,1999,Male,100,0,0,6,-469.67749350176933,03/46/2023,16:46:47
sweden,1940,1999,Male,100,0,0,7,-477.6260335271489,03/46/2023,16:46:47
sweden,1940,1999,Male,100,0,0,8,-495.55308420716267,03/46/2023,16:46:47
sweden,1940,1999,Male,100,0,0,9,-509.4779181507725,03/46/2023,16:46:47
sweden,1940,1999,Male,100,0,0,10,-516.9817813357793,03/46/2023,16:46:47
sweden,1941,2000,Male,100,0,0,1,-435.97757492641534,03/48/2023,16:48:17
sweden,1941,2000,Male,100,0,0,2,-446.953494398691,03/48/2023,16:48:17
sweden,1941,2000,Male,100,0,0,3,-422.3405466285449,03/48/2023,16:48:17
sweden,1941,2000,Male,100,0,0,4,-465.51663409090514,03/48/2023,16:48:17
sweden,1941,2000,Male,100,0,0,5,-454.1966583632359,03/48/2023,16:48:17
sweden,1941,2000,Male,100,0,0,6,-461.24300093922454,03/48/2023,16:48:17
sweden,1941,2000,Male,100,0,0,7,-477.33391568823214,03/48/2023,16:48:17
sweden,1941,2000,Male,100,0,0,8,-490.90732993082696,03/48/2023,16:48:17
sweden,1941,2000,Male,100,0,0,9,-497.56605267865564,03/48/2023,16:48:17
sweden,1941,2000,Male,100,0,0,10,-500.65278159650836,03/48/2023,16:48:17
sweden,1942,2001,Male,100,0,0,1,-441.05826685594246,03/49/2023,16:49:47
sweden,1942,2001,Male,100,0,0,2,-413.60448904914864,03/49/2023,16:49:47
sweden,1942,2001,Male,100,0,0,3,-459.5985118415327,03/49/2023,16:49:47
sweden,1942,2001,Male,100,0,0,4,-450.04495337425374,03/49/2023,16:49:47
sweden,1942,2001,Male,100,0,0,5,-457.96481956951175,03/49/2023,16:49:47
sweden,1942,2001,Male,100,0,0,6,-475.7259484903157,03/49/2023,16:49:47
sweden,1942,2001,Male,100,0,0,7,-489.7239008984723,03/49/2023,16:49:47
sweden,1942,2001,Male,100,0,0,8,-501.25739258210956,03/49/2023,16:49:47
sweden,1942,2001,Male,100,0,0,9,-505.06927317436913,03/49/2023,16:49:47
sweden,1942,2001,Male,100,0,0,10,-511.5650129711128,03/49/2023,16:49:47
sweden,1943,2002,Male,100,0,0,1,-407.7918996338166,03/51/2023,16:51:18
sweden,1943,2002,Male,100,0,0,2,-459.90191013657864,03/51/2023,16:51:18
sweden,1943,2002,Male,100,0,0,3,-444.6181514236632,03/51/2023,16:51:18
sweden,1943,2002,Male,100,0,0,4,-454.17914138677065,03/51/2023,16:51:18
sweden,1943,2002,Male,100,0,0,5,-472.3699377223188,03/51/2023,16:51:18
sweden,1943,2002,Male,100,0,0,6,-486.4879066156465,03/51/2023,16:51:18
sweden,1943,2002,Male,100,0,0,7,-499.32728049099546,03/51/2023,16:51:18
sweden,1943,2002,Male,100,0,0,8,-501.09852063082974,03/51/2023,16:51:18
sweden,1943,2002,Male,100,0,0,9,-509.9604645364807,03/51/2023,16:51:18
sweden,1943,2002,Male,100,0,0,10,-526.4221138874036,03/51/2023,16:51:18
sweden,1944,2003,Male,100,0,0,1,-453.94973498791774,03/52/2023,16:52:49
sweden,1944,2003,Male,100,0,0,2,-438.4676181969152,03/52/2023,16:52:49
sweden,1944,2003,Male,100,0,0,3,-447.7793089069256,03/52/2023,16:52:49
sweden,1944,2003,Male,100,0,0,4,-467.9838349556468,03/52/2023,16:52:49
sweden,1944,2003,Male,100,0,0,5,-483.01123317994546,03/52/2023,16:52:49
sweden,1944,2003,Male,100,0,0,6,-498.0681356543029,03/52/2023,16:52:49
sweden,1944,2003,Male,100,0,0,7,-497.29801775591295,03/52/2023,16:52:49
sweden,1944,2003,Male,100,0,0,8,-506.97563826397106,03/52/2023,16:52:49
sweden,1944,2003,Male,100,0,0,9,-524.4158298356884,03/52/2023,16:52:49
sweden,1944,2003,Male,100,0,0,10,-557.09713062712,03/52/2023,16:52:49
sweden,1945,2004,Male,100,0,0,1,-432.4354521215846,03/54/2023,16:54:22
sweden,1945,2004,Male,100,0,0,2,-428.13965547898175,03/54/2023,16:54:22
sweden,1945,2004,Male,100,0,0,3,-445.0920283940056,03/54/2023,16:54:22
sweden,1945,2004,Male,100,0,0,4,-457.193368211274,03/54/2023,16:54:22
sweden,1945,2004,Male,100,0,0,5,-473.14112067900237,03/54/2023,16:54:22
sweden,1945,2004,Male,100,0,0,6,-471.13190794634033,03/54/2023,16:54:22
sweden,1945,2004,Male,100,0,0,7,-478.72444045390046,03/54/2023,16:54:22
sweden,1945,2004,Male,100,0,0,8,-498.1977724317735,03/54/2023,16:54:22
sweden,1945,2004,Male,100,0,0,9,-526.9038404940843,03/54/2023,16:54:22
sweden,1945,2004,Male,100,0,0,10,-535.7198437856184,03/54/2023,16:54:22
sweden,1946,2005,Male,100,0,0,1,-428.89140871373337,03/55/2023,16:55:52
sweden,1946,2005,Male,100,0,0,2,-447.6311257549627,03/55/2023,16:55:52
sweden,1946,2005,Male,100,0,0,3,-457.5440343734504,03/55/2023,16:55:52
sweden,1946,2005,Male,100,0,0,4,-474.93583163104216,03/55/2023,16:55:52
sweden,1946,2005,Male,100,0,0,5,-472.7649480344377,03/55/2023,16:55:52
sweden,1946,2005,Male,100,0,0,6,-482.2318683493163,03/55/2023,16:55:52
sweden,1946,2005,Male,100,0,0,7,-499.9785546928266,03/55/2023,16:55:52
sweden,1946,2005,Male,100,0,0,8,-529.6519160285744,03/55/2023,16:55:52
sweden,1946,2005,Male,100,0,0,9,-541.7882019289693,03/55/2023,16:55:52
sweden,1946,2005,Male,100,0,0,10,-563.009341866683,03/55/2023,16:55:52
sweden,1947,2006,Male,100,0,0,1,-435.8265857671218,03/57/2023,16:57:21
sweden,1947,2006,Male,100,0,0,2,-441.43124356261825,03/57/2023,16:57:21
sweden,1947,2006,Male,100,0,0,3,-458.6019315825992,03/57/2023,16:57:21
sweden,1947,2006,Male,100,0,0,4,-451.91416835260316,03/57/2023,16:57:21
sweden,1947,2006,Male,100,0,0,5,-462.56317503061626,03/57/2023,16:57:21
sweden,1947,2006,Male,100,0,0,6,-481.38108684029396,03/57/2023,16:57:21
sweden,1947,2006,Male,100,0,0,7,-509.2587610047309,03/57/2023,16:57:21
sweden,1947,2006,Male,100,0,0,8,-520.8758810228433,03/57/2023,16:57:21
sweden,1947,2006,Male,100,0,0,9,-544.6237113821314,03/57/2023,16:57:21
sweden,1947,2006,Male,100,0,0,10,-538.5267545235874,03/57/2023,16:57:21
sweden,1948,2007,Male,100,0,0,1,-435.3988136683305,03/58/2023,16:58:51
sweden,1948,2007,Male,100,0,0,2,-447.7491297392101,03/58/2023,16:58:51
sweden,1948,2007,Male,100,0,0,3,-441.2196536911932,03/58/2023,16:58:51
sweden,1948,2007,Male,100,0,0,4,-454.08342958101696,03/58/2023,16:58:51
sweden,1948,2007,Male,100,0,0,5,-471.6476823137104,03/58/2023,16:58:51
sweden,1948,2007,Male,100,0,0,6,-500.85842096626607,03/58/2023,16:58:51
sweden,1948,2007,Male,100,0,0,7,-514.9038133657097,03/58/2023,16:58:51
sweden,1948,2007,Male,100,0,0,8,-533.0113808893998,03/58/2023,16:58:51
sweden,1948,2007,Male,100,0,0,9,-533.7212685744769,03/58/2023,16:58:51
sweden,1948,2007,Male,100,0,0,10,-606.7009158649928,03/58/2023,16:58:51
sweden,1949,2008,Male,100,0,0,1,-438.7403163755486,03/00/2023,17:00:21
sweden,1949,2008,Male,100,0,0,2,-425.4353083646668,03/00/2023,17:00:21
sweden,1949,2008,Male,100,0,0,3,-437.95881754356554,03/00/2023,17:00:21
sweden,1949,2008,Male,100,0,0,4,-457.5173559438182,03/00/2023,17:00:21
sweden,1949,2008,Male,100,0,0,5,-481.11483968134985,03/00/2023,17:00:21
sweden,1949,2008,Male,100,0,0,6,-493.35581402294366,03/00/2023,17:00:21
sweden,1949,2008,Male,100,0,0,7,-512.4861123809595,03/00/2023,17:00:21
sweden,1949,2008,Male,100,0,0,8,-513.5273637668918,03/00/2023,17:00:21
sweden,1949,2008,Male,100,0,0,9,-580.0034251789904,03/00/2023,17:00:21
sweden,1949,2008,Male,100,0,0,10,-555.5323458190676,03/00/2023,17:00:21
sweden,1950,2009,Male,100,0,0,1,-416.7475746573439,03/01/2023,17:01:51
sweden,1950,2009,Male,100,0,0,2,-424.0956303174957,03/01/2023,17:01:51
sweden,1950,2009,Male,100,0,0,3,-435.6135127714371,03/01/2023,17:01:51
sweden,1950,2009,Male,100,0,0,4,-456.9937150604714,03/01/2023,17:01:51
sweden,1950,2009,Male,100,0,0,5,-467.81590166963844,03/01/2023,17:01:51
sweden,1950,2009,Male,100,0,0,6,-483.2288835433742,03/01/2023,17:01:51
sweden,1950,2009,Male,100,0,0,7,-486.9268681523881,03/01/2023,17:01:51
sweden,1950,2009,Male,100,0,0,8,-549.2064530117625,03/01/2023,17:01:51
sweden,1950,2009,Male,100,0,0,9,-522.4868043765925,03/01/2023,17:01:51
sweden,1950,2009,Male,100,0,0,10,-560.7003172075215,03/01/2023,17:01:51
sweden,1951,2010,Male,100,0,0,1,-417.63386339997965,03/03/2023,17:03:21
sweden,1951,2010,Male,100,0,0,2,-432.2282878181632,03/03/2023,17:03:21
sweden,1951,2010,Male,100,0,0,3,-454.10149577213406,03/03/2023,17:03:21
sweden,1951,2010,Male,100,0,0,4,-465.4437380226014,03/03/2023,17:03:21
